run_id,date,plant_id,line_id,shift_id,product_id,planned_units,actual_units,run_hours,downtime_minutes,scrap_units
R2349,2024-05-31,P1,L3,S3,PR5,429,411,7.17,50,12
R2350,2024-05-31,P2,L4,S1,PR5,732,714,7.75,15,11
R2351,2024-05-31,P2,L4,S2,PR2,781,744,7.7,18,10
R2352,2024-05-31,P2,L4,S3,PR5,621,592,7.58,25,20
R2353,2024-05-31,P2,L5,S1,PR4,698,688,7.98,1,20
R2354,2024-05-31,P2,L5,S2,PR1,680,662,7.78,13,19
R2355,2024-05-31,P2,L5,S3,PR5,608,601,7.67,20,15
R2356,2024-05-31,P2,L6,S1,PR1,489,473,7.6,24,8
R2357,2024-05-31,P2,L6,S2,PR5,555,551,7.8,12,11
R2358,2024-05-31,P2,L6,S3,PR1,499,493,7.57,26,13
R2359,2024-06-01,P1,L1,S1,PR3,782,763,7.38,37,20
R2360,2024-06-01,P1,L1,S2,PR5,849,838,7.6,24,32
R2361,2024-06-01,P1,L1,S3,PR2,745,730,7.47,32,17
R2362,2024-06-01,P1,L2,S1,PR1,714,681,7.8,12,22
R2363,2024-06-01,P1,L2,S2,PR3,645,622,7.7,18,21
R2364,2024-06-01,P1,L2,S3,PR5,682,650,7.72,17,23
R2365,2024-06-01,P1,L3,S1,PR5,561,559,7.72,17,16
R2366,2024-06-01,P1,L3,S2,PR5,504,489,7.83,10,15
R2367,2024-06-01,P1,L3,S3,PR3,440,439,7.18,49,14
R2368,2024-06-01,P2,L4,S1,PR2,719,706,7.83,10,14
R2369,2024-06-01,P2,L4,S2,PR3,814,795,7.73,16,28
R2370,2024-06-01,P2,L4,S3,PR3,710,675,7.63,22,14
R2371,2024-06-01,P2,L5,S1,PR3,632,602,7.7,18,23
R2372,2024-06-01,P2,L5,S2,PR5,571,548,7.5,30,20
R2373,2024-06-01,P2,L5,S3,PR4,627,613,7.83,10,23
R2374,2024-06-01,P2,L6,S1,PR2,478,454,7.27,44,14
R2375,2024-06-01,P2,L6,S2,PR1,503,501,7.7,18,13
R2376,2024-06-01,P2,L6,S3,PR4,412,402,7.0,60,5
R2377,2024-06-03,P1,L1,S1,PR3,818,814,7.65,21,13
R2378,2024-06-03,P1,L1,S2,PR2,785,771,7.75,15,9
R2379,2024-06-03,P1,L1,S3,PR4,706,696,7.62,23,13
R2380,2024-06-03,P1,L2,S1,PR2,682,663,7.6,24,18
R2381,2024-06-03,P1,L2,S2,PR3,705,680,7.78,13,20
R2382,2024-06-03,P1,L2,S3,PR4,634,607,8.0,0,18
R2383,2024-06-03,P1,L3,S1,PR5,493,474,7.1,54,15
R2384,2024-06-03,P1,L3,S2,PR3,473,455,7.15,51,16
R2385,2024-06-03,P1,L3,S3,PR3,464,455,7.05,57,5
R2386,2024-06-03,P2,L4,S1,PR2,769,745,7.88,7,23
R2387,2024-06-03,P2,L4,S2,PR2,793,764,7.68,19,16
R2388,2024-06-03,P2,L4,S3,PR1,776,741,7.8,12,23
R2389,2024-06-03,P2,L5,S1,PR1,719,691,7.78,13,13
R2390,2024-06-03,P2,L5,S2,PR3,657,635,7.85,9,6
R2391,2024-06-03,P2,L5,S3,PR4,630,626,7.5,30,15
R2392,2024-06-03,P2,L6,S1,PR3,459,446,7.2,48,4
R2393,2024-06-03,P2,L6,S2,PR4,485,469,7.37,38,17
R2394,2024-06-03,P2,L6,S3,PR3,459,436,7.08,55,11
R2395,2024-06-04,P1,L1,S1,PR2,748,726,7.73,16,21
R2396,2024-06-04,P1,L1,S2,PR1,757,746,7.07,56,7
R2397,2024-06-04,P1,L1,S3,PR5,682,649,7.18,49,8
R2398,2024-06-04,P1,L2,S1,PR2,651,650,7.78,13,12
R2399,2024-06-04,P1,L2,S2,PR2,719,692,7.85,9,7
R2400,2024-06-04,P1,L2,S3,PR5,666,640,7.82,11,7
R2401,2024-06-04,P1,L3,S1,PR4,503,483,7.22,47,12
R2402,2024-06-04,P1,L3,S2,PR4,516,496,7.73,16,18
R2403,2024-06-04,P1,L3,S3,PR4,487,471,7.28,43,10
R2404,2024-06-04,P2,L4,S1,PR3,794,770,7.82,11,24
R2405,2024-06-04,P2,L4,S2,PR2,798,795,7.75,15,15
R2406,2024-06-04,P2,L4,S3,PR5,690,674,7.63,22,8
R2407,2024-06-04,P2,L5,S1,PR5,618,593,7.57,26,21
R2408,2024-06-04,P2,L5,S2,PR4,609,583,7.88,7,13
R2409,2024-06-04,P2,L5,S3,PR4,688,666,7.97,2,24
R2410,2024-06-04,P2,L6,S1,PR4,533,521,7.7,18,12
R2411,2024-06-04,P2,L6,S2,PR1,487,482,7.42,35,13
R2412,2024-06-04,P2,L6,S3,PR4,459,455,7.73,16,11
R2413,2024-06-05,P1,L1,S1,PR5,827,818,7.38,37,15
R2414,2024-06-05,P1,L1,S2,PR2,776,756,7.83,10,17
R2415,2024-06-05,P1,L1,S3,PR5,649,620,7.13,52,9
R2416,2024-06-05,P1,L2,S1,PR2,646,615,7.55,27,9
R2417,2024-06-05,P1,L2,S2,PR5,649,628,7.62,23,6
R2418,2024-06-05,P1,L2,S3,PR2,591,586,7.63,22,6
R2419,2024-06-05,P1,L3,S1,PR1,560,550,7.05,57,11
R2420,2024-06-05,P1,L3,S2,PR5,585,574,7.52,29,6
R2421,2024-06-05,P1,L3,S3,PR2,506,494,7.65,21,18
R2422,2024-06-05,P2,L4,S1,PR3,706,674,7.58,25,23
R2423,2024-06-05,P2,L4,S2,PR4,751,725,7.98,1,15
R2424,2024-06-05,P2,L4,S3,PR1,660,631,7.85,9,15
R2425,2024-06-05,P2,L5,S1,PR3,623,607,7.57,26,21
R2426,2024-06-05,P2,L5,S2,PR1,702,691,7.8,12,17
R2427,2024-06-05,P2,L5,S3,PR2,620,606,7.63,22,10
R2428,2024-06-05,P2,L6,S1,PR4,487,469,7.53,28,15
R2429,2024-06-05,P2,L6,S2,PR5,489,474,7.3,42,11
R2430,2024-06-05,P2,L6,S3,PR1,474,471,7.8,12,10
R2431,2024-06-06,P1,L1,S1,PR5,797,757,7.83,10,13
R2432,2024-06-06,P1,L1,S2,PR4,787,774,7.43,34,10
R2433,2024-06-06,P1,L1,S3,PR1,709,696,7.22,47,21
R2434,2024-06-06,P1,L2,S1,PR2,648,621,7.78,13,7
R2435,2024-06-06,P1,L2,S2,PR5,676,669,7.97,2,22
R2436,2024-06-06,P1,L2,S3,PR5,661,647,7.73,16,13
R2437,2024-06-06,P1,L3,S1,PR4,498,485,7.32,41,13
R2438,2024-06-06,P1,L3,S2,PR1,490,474,7.12,53,11
R2439,2024-06-06,P1,L3,S3,PR3,538,535,7.48,31,7
R2440,2024-06-06,P2,L4,S1,PR3,670,649,7.5,30,9
R2441,2024-06-06,P2,L4,S2,PR5,824,821,7.88,7,15
R2442,2024-06-06,P2,L4,S3,PR3,743,741,7.78,13,8
R2443,2024-06-06,P2,L5,S1,PR1,644,640,7.98,1,16
R2444,2024-06-06,P2,L5,S2,PR4,636,625,7.55,27,21
R2445,2024-06-06,P2,L5,S3,PR4,609,582,7.9,6,13
R2446,2024-06-06,P2,L6,S1,PR1,529,518,7.7,18,5
R2447,2024-06-06,P2,L6,S2,PR4,525,524,7.57,26,15
R2448,2024-06-06,P2,L6,S3,PR3,452,433,7.35,39,16
R2449,2024-06-07,P1,L1,S1,PR5,747,744,7.6,24,24
R2450,2024-06-07,P1,L1,S2,PR1,821,809,7.75,15,25
R2451,2024-06-07,P1,L1,S3,PR3,736,724,7.67,20,12
R2452,2024-06-07,P1,L2,S1,PR3,669,650,7.88,7,21
R2453,2024-06-07,P1,L2,S2,PR3,685,677,7.9,6,23
R2454,2024-06-07,P1,L2,S3,PR1,712,699,7.88,7,11
R2455,2024-06-07,P1,L3,S1,PR4,512,489,7.68,19,8
R2456,2024-06-07,P1,L3,S2,PR3,488,468,7.42,35,11
R2457,2024-06-07,P1,L3,S3,PR2,508,485,7.23,46,18
R2458,2024-06-07,P2,L4,S1,PR2,794,776,7.72,17,16
R2459,2024-06-07,P2,L4,S2,PR5,735,723,7.97,2,8
R2460,2024-06-07,P2,L4,S3,PR5,768,761,8.0,0,17
R2461,2024-06-07,P2,L5,S1,PR1,598,588,7.7,18,19
R2462,2024-06-07,P2,L5,S2,PR3,674,656,7.8,12,18
R2463,2024-06-07,P2,L5,S3,PR5,633,617,7.6,24,21
R2464,2024-06-07,P2,L6,S1,PR3,465,460,7.1,54,10
R2465,2024-06-07,P2,L6,S2,PR4,485,480,7.57,26,8
R2466,2024-06-07,P2,L6,S3,PR2,432,421,7.6,24,14
R2467,2024-06-08,P1,L1,S1,PR5,824,792,7.27,44,10
R2468,2024-06-08,P1,L1,S2,PR3,722,714,7.42,35,9
R2469,2024-06-08,P1,L1,S3,PR4,785,759,7.57,26,29
R2470,2024-06-08,P1,L2,S1,PR2,651,650,7.6,24,11
R2471,2024-06-08,P1,L2,S2,PR5,639,629,7.67,20,6
R2472,2024-06-08,P1,L2,S3,PR2,656,651,7.97,2,9
R2473,2024-06-08,P1,L3,S1,PR3,517,515,7.42,35,15
R2474,2024-06-08,P1,L3,S2,PR1,509,503,7.3,42,11
R2475,2024-06-08,P1,L3,S3,PR3,468,455,7.58,25,12
R2476,2024-06-08,P2,L4,S1,PR1,714,700,7.7,18,12
R2477,2024-06-08,P2,L4,S2,PR3,667,648,7.82,11,17
R2478,2024-06-08,P2,L4,S3,PR2,703,683,7.82,11,15
R2479,2024-06-08,P2,L5,S1,PR2,691,685,7.87,8,11
R2480,2024-06-08,P2,L5,S2,PR2,692,678,7.78,13,18
R2481,2024-06-08,P2,L5,S3,PR4,616,594,7.93,4,8
R2482,2024-06-08,P2,L6,S1,PR3,433,415,7.55,27,5
R2483,2024-06-08,P2,L6,S2,PR1,534,532,7.62,23,16
R2484,2024-06-08,P2,L6,S3,PR2,479,456,7.15,51,16
R2485,2024-06-10,P1,L1,S1,PR4,738,722,7.07,56,28
R2486,2024-06-10,P1,L1,S2,PR3,818,798,7.3,42,29
R2487,2024-06-10,P1,L1,S3,PR4,785,777,7.02,59,30
R2488,2024-06-10,P1,L2,S1,PR2,628,608,7.78,13,6
R2489,2024-06-10,P1,L2,S2,PR1,676,648,7.5,30,16
R2490,2024-06-10,P1,L2,S3,PR1,710,700,7.95,3,23
R2491,2024-06-10,P1,L3,S1,PR3,439,438,7.02,59,13
R2492,2024-06-10,P1,L3,S2,PR3,504,489,7.17,50,9
R2493,2024-06-10,P1,L3,S3,PR4,447,428,7.13,52,11
R2494,2024-06-10,P2,L4,S1,PR4,801,772,7.92,5,22
R2495,2024-06-10,P2,L4,S2,PR2,767,739,7.78,13,7
R2496,2024-06-10,P2,L4,S3,PR4,651,622,7.5,30,23
R2497,2024-06-10,P2,L5,S1,PR3,613,606,7.5,30,17
R2498,2024-06-10,P2,L5,S2,PR1,660,659,7.68,19,13
R2499,2024-06-10,P2,L5,S3,PR4,606,587,7.9,6,22
R2500,2024-06-10,P2,L6,S1,PR4,515,503,7.73,16,9
R2501,2024-06-10,P2,L6,S2,PR4,500,491,7.43,34,10
R2502,2024-06-10,P2,L6,S3,PR2,460,458,7.72,17,4
R2503,2024-06-11,P1,L1,S1,PR2,821,793,7.57,26,13
R2504,2024-06-11,P1,L1,S2,PR5,743,725,7.13,52,25
R2505,2024-06-11,P1,L1,S3,PR5,727,716,7.55,27,15
R2506,2024-06-11,P1,L2,S1,PR3,718,696,7.93,4,23
R2507,2024-06-11,P1,L2,S2,PR1,643,622,7.58,25,12
R2508,2024-06-11,P1,L2,S3,PR4,547,521,7.83,10,15
R2509,2024-06-11,P1,L3,S1,PR5,490,485,7.55,27,16
R2510,2024-06-11,P1,L3,S2,PR5,488,475,7.05,57,9
R2511,2024-06-11,P1,L3,S3,PR3,454,436,7.47,32,13
R2512,2024-06-11,P2,L4,S1,PR5,780,742,7.67,20,9
R2513,2024-06-11,P2,L4,S2,PR2,714,686,7.72,17,26
R2514,2024-06-11,P2,L4,S3,PR4,699,682,7.88,7,14
R2515,2024-06-11,P2,L5,S1,PR4,655,633,7.97,2,10
R2516,2024-06-11,P2,L5,S2,PR4,674,653,7.65,21,12
R2517,2024-06-11,P2,L5,S3,PR1,555,543,7.58,25,6
R2518,2024-06-11,P2,L6,S1,PR4,528,506,7.58,25,11
R2519,2024-06-11,P2,L6,S2,PR3,498,489,7.63,22,8
R2520,2024-06-11,P2,L6,S3,PR1,486,464,7.55,27,5
R2521,2024-06-12,P1,L1,S1,PR4,740,709,7.37,38,23
R2522,2024-06-12,P1,L1,S2,PR2,771,733,7.52,29,19
R2523,2024-06-12,P1,L1,S3,PR5,702,686,7.0,60,13
R2524,2024-06-12,P1,L2,S1,PR4,585,564,7.7,18,18
R2525,2024-06-12,P1,L2,S2,PR1,669,638,7.72,17,23
R2526,2024-06-12,P1,L2,S3,PR4,640,619,7.58,25,16
R2527,2024-06-12,P1,L3,S1,PR3,484,474,7.25,45,12
R2528,2024-06-12,P1,L3,S2,PR4,500,480,7.25,45,11
R2529,2024-06-12,P1,L3,S3,PR4,496,473,7.3,42,12
R2530,2024-06-12,P2,L4,S1,PR4,813,800,7.82,11,27
R2531,2024-06-12,P2,L4,S2,PR1,715,704,7.85,9,21
R2532,2024-06-12,P2,L4,S3,PR3,730,694,7.82,11,15
R2533,2024-06-12,P2,L5,S1,PR2,705,677,7.88,7,18
R2534,2024-06-12,P2,L5,S2,PR2,618,615,7.95,3,20
R2535,2024-06-12,P2,L5,S3,PR1,636,612,7.58,25,24
R2536,2024-06-12,P2,L6,S1,PR5,467,457,7.18,49,15
R2537,2024-06-12,P2,L6,S2,PR4,474,464,7.73,16,14
R2538,2024-06-12,P2,L6,S3,PR4,526,508,7.78,13,6
R2539,2024-06-13,P1,L1,S1,PR5,770,751,7.23,46,24
R2540,2024-06-13,P1,L1,S2,PR4,716,698,7.07,56,15
R2541,2024-06-13,P1,L1,S3,PR2,715,691,7.33,40,27
R2542,2024-06-13,P1,L2,S1,PR1,661,656,7.55,27,13
R2543,2024-06-13,P1,L2,S2,PR1,720,699,7.7,18,7
R2544,2024-06-13,P1,L2,S3,PR3,644,614,7.63,22,15
R2545,2024-06-13,P1,L3,S1,PR4,569,558,7.83,10,16
R2546,2024-06-13,P1,L3,S2,PR4,536,509,7.43,34,17
R2547,2024-06-13,P1,L3,S3,PR1,448,441,7.05,57,7
R2548,2024-06-13,P2,L4,S1,PR1,796,757,7.87,8,12
R2549,2024-06-13,P2,L4,S2,PR5,732,710,7.8,12,17
R2550,2024-06-13,P2,L4,S3,PR5,681,663,7.95,3,12
R2551,2024-06-13,P2,L5,S1,PR1,663,642,7.9,6,12
R2552,2024-06-13,P2,L5,S2,PR1,646,641,7.9,6,20
R2553,2024-06-13,P2,L5,S3,PR4,626,598,7.95,3,18
R2554,2024-06-13,P2,L6,S1,PR1,540,518,7.68,19,12
R2555,2024-06-13,P2,L6,S2,PR2,502,495,7.67,20,14
R2556,2024-06-13,P2,L6,S3,PR2,510,504,7.68,19,11
R2557,2024-06-14,P1,L1,S1,PR3,818,815,7.83,10,20
R2558,2024-06-14,P1,L1,S2,PR3,835,812,7.3,42,27
R2559,2024-06-14,P1,L1,S3,PR4,755,724,7.48,31,17
R2560,2024-06-14,P1,L2,S1,PR5,744,742,7.88,7,24
R2561,2024-06-14,P1,L2,S2,PR3,740,733,7.5,30,8
R2562,2024-06-14,P1,L2,S3,PR5,622,617,7.72,17,16
R2563,2024-06-14,P1,L3,S1,PR3,517,498,7.62,23,12
R2564,2024-06-14,P1,L3,S2,PR4,473,450,7.13,52,6
R2565,2024-06-14,P1,L3,S3,PR2,489,470,7.5,30,11
R2566,2024-06-14,P2,L4,S1,PR5,759,740,7.73,16,24
R2567,2024-06-14,P2,L4,S2,PR1,804,788,7.68,19,10
R2568,2024-06-14,P2,L4,S3,PR5,717,686,7.98,1,15
R2569,2024-06-14,P2,L5,S1,PR4,702,687,7.75,15,14
R2570,2024-06-14,P2,L5,S2,PR1,639,612,7.93,4,10
R2571,2024-06-14,P2,L5,S3,PR2,551,537,7.83,10,8
R2572,2024-06-14,P2,L6,S1,PR3,545,535,7.52,29,19
R2573,2024-06-14,P2,L6,S2,PR2,479,478,7.28,43,9
R2574,2024-06-14,P2,L6,S3,PR5,437,428,7.83,10,5
R2575,2024-06-15,P1,L1,S1,PR4,746,744,7.4,36,23
R2576,2024-06-15,P1,L1,S2,PR2,815,806,7.63,22,25
R2577,2024-06-15,P1,L1,S3,PR4,719,713,7.8,12,27
R2578,2024-06-15,P1,L2,S1,PR3,783,763,7.92,5,28
R2579,2024-06-15,P1,L2,S2,PR4,722,702,7.73,16,11
R2580,2024-06-15,P1,L2,S3,PR2,719,683,7.58,25,11
R2581,2024-06-15,P1,L3,S1,PR5,433,421,7.12,53,16
R2582,2024-06-15,P1,L3,S2,PR3,545,527,7.67,20,12
R2583,2024-06-15,P1,L3,S3,PR3,520,513,7.67,20,7
R2584,2024-06-15,P2,L4,S1,PR5,810,792,7.73,16,13
R2585,2024-06-15,P2,L4,S2,PR1,711,679,7.52,29,26
R2586,2024-06-15,P2,L4,S3,PR1,685,661,7.87,8,9
R2587,2024-06-15,P2,L5,S1,PR2,683,651,8.0,0,23
R2588,2024-06-15,P2,L5,S2,PR4,609,607,7.88,7,10
R2589,2024-06-15,P2,L5,S3,PR3,611,600,7.95,3,13
R2590,2024-06-15,P2,L6,S1,PR4,514,495,7.82,11,8
R2591,2024-06-15,P2,L6,S2,PR4,447,428,7.18,49,13
R2592,2024-06-15,P2,L6,S3,PR2,497,486,7.22,47,17
R2593,2024-06-17,P1,L1,S1,PR5,751,738,7.02,59,9
R2594,2024-06-17,P1,L1,S2,PR2,809,796,7.82,11,18
R2595,2024-06-17,P1,L1,S3,PR3,660,658,7.18,49,13
R2596,2024-06-17,P1,L2,S1,PR4,725,723,7.58,25,26
R2597,2024-06-17,P1,L2,S2,PR3,721,720,7.83,10,12
R2598,2024-06-17,P1,L2,S3,PR2,612,594,7.67,20,15
R2599,2024-06-17,P1,L3,S1,PR3,486,472,7.2,48,7
R2600,2024-06-17,P1,L3,S2,PR1,504,500,7.57,26,15
R2601,2024-06-17,P1,L3,S3,PR5,495,486,7.35,39,18
R2602,2024-06-17,P2,L4,S1,PR1,720,684,7.73,16,11
R2603,2024-06-17,P2,L4,S2,PR1,812,775,7.97,2,19
R2604,2024-06-17,P2,L4,S3,PR5,718,690,7.52,29,10
R2605,2024-06-17,P2,L5,S1,PR5,621,604,7.57,26,23
R2606,2024-06-17,P2,L5,S2,PR5,677,649,7.98,1,25
R2607,2024-06-17,P2,L5,S3,PR5,616,590,7.82,11,11
R2608,2024-06-17,P2,L6,S1,PR4,511,496,7.68,19,9
R2609,2024-06-17,P2,L6,S2,PR2,481,456,7.1,54,12
R2610,2024-06-17,P2,L6,S3,PR2,452,450,7.58,25,8
R2611,2024-06-18,P1,L1,S1,PR1,811,799,7.47,32,24
R2612,2024-06-18,P1,L1,S2,PR4,730,705,7.37,38,12
R2613,2024-06-18,P1,L1,S3,PR3,782,760,7.33,40,17
R2614,2024-06-18,P1,L2,S1,PR3,683,654,7.83,10,14
R2615,2024-06-18,P1,L2,S2,PR5,658,639,7.67,20,21
R2616,2024-06-18,P1,L2,S3,PR5,665,654,8.0,0,19
R2617,2024-06-18,P1,L3,S1,PR4,565,552,7.43,34,10
R2618,2024-06-18,P1,L3,S2,PR3,547,523,7.65,21,19
R2619,2024-06-18,P1,L3,S3,PR5,504,493,7.15,51,14
R2620,2024-06-18,P2,L4,S1,PR2,751,743,7.8,12,22
R2621,2024-06-18,P2,L4,S2,PR5,767,759,7.78,13,16
R2622,2024-06-18,P2,L4,S3,PR4,581,563,7.5,30,7
R2623,2024-06-18,P2,L5,S1,PR1,617,598,7.85,9,18
R2624,2024-06-18,P2,L5,S2,PR5,736,701,8.0,0,19
R2625,2024-06-18,P2,L5,S3,PR3,650,623,7.95,3,23
R2626,2024-06-18,P2,L6,S1,PR1,478,469,7.05,57,17
R2627,2024-06-18,P2,L6,S2,PR5,545,542,7.08,55,20
R2628,2024-06-18,P2,L6,S3,PR4,425,413,7.28,43,7
R2629,2024-06-19,P1,L1,S1,PR2,716,690,7.45,33,12
R2630,2024-06-19,P1,L1,S2,PR3,681,676,7.05,57,8
R2631,2024-06-19,P1,L1,S3,PR2,671,649,7.15,51,7
R2632,2024-06-19,P1,L2,S1,PR1,696,670,7.68,19,22
R2633,2024-06-19,P1,L2,S2,PR4,654,636,7.55,27,15
R2634,2024-06-19,P1,L2,S3,PR3,654,649,7.72,17,21
R2635,2024-06-19,P1,L3,S1,PR4,579,574,7.37,38,5
R2636,2024-06-19,P1,L3,S2,PR4,550,533,7.75,15,19
R2637,2024-06-19,P1,L3,S3,PR5,493,481,7.3,42,9
R2638,2024-06-19,P2,L4,S1,PR5,826,806,7.8,12,23
R2639,2024-06-19,P2,L4,S2,PR3,818,812,7.73,16,11
R2640,2024-06-19,P2,L4,S3,PR4,667,648,7.6,24,14
R2641,2024-06-19,P2,L5,S1,PR5,611,600,7.8,12,21
R2642,2024-06-19,P2,L5,S2,PR2,686,666,7.85,9,24
R2643,2024-06-19,P2,L5,S3,PR1,635,603,7.52,29,16
R2644,2024-06-19,P2,L6,S1,PR5,517,498,7.83,10,17
R2645,2024-06-19,P2,L6,S2,PR3,491,483,7.05,57,8
R2646,2024-06-19,P2,L6,S3,PR3,424,403,7.32,41,8
R2647,2024-06-20,P1,L1,S1,PR5,835,826,7.53,28,19
R2648,2024-06-20,P1,L1,S2,PR4,739,724,7.25,45,20
R2649,2024-06-20,P1,L1,S3,PR1,740,713,7.57,26,12
R2650,2024-06-20,P1,L2,S1,PR1,720,703,7.65,21,16
R2651,2024-06-20,P1,L2,S2,PR3,644,634,7.7,18,10
R2652,2024-06-20,P1,L2,S3,PR5,617,592,7.5,30,13
R2653,2024-06-20,P1,L3,S1,PR4,537,520,7.45,33,12
R2654,2024-06-20,P1,L3,S2,PR3,460,449,7.12,53,7
R2655,2024-06-20,P1,L3,S3,PR2,432,411,7.38,37,10
R2656,2024-06-20,P2,L4,S1,PR1,675,659,7.62,23,17
R2657,2024-06-20,P2,L4,S2,PR1,708,681,7.7,18,23
R2658,2024-06-20,P2,L4,S3,PR4,712,710,7.55,27,9
R2659,2024-06-20,P2,L5,S1,PR2,573,546,7.5,30,10
R2660,2024-06-20,P2,L5,S2,PR5,640,612,7.67,20,19
R2661,2024-06-20,P2,L5,S3,PR2,550,522,7.5,30,17
R2662,2024-06-20,P2,L6,S1,PR5,504,483,7.6,24,13
R2663,2024-06-20,P2,L6,S2,PR5,494,477,7.12,53,6
R2664,2024-06-20,P2,L6,S3,PR3,425,408,7.65,21,6
R2665,2024-06-21,P1,L1,S1,PR3,827,796,7.08,55,8
R2666,2024-06-21,P1,L1,S2,PR5,765,746,7.62,23,21
R2667,2024-06-21,P1,L1,S3,PR4,784,763,7.83,10,20
R2668,2024-06-21,P1,L2,S1,PR1,689,686,7.63,22,23
R2669,2024-06-21,P1,L2,S2,PR1,656,631,7.97,2,15
R2670,2024-06-21,P1,L2,S3,PR5,619,611,7.82,11,15
R2671,2024-06-21,P1,L3,S1,PR1,497,492,7.0,60,9
R2672,2024-06-21,P1,L3,S2,PR2,490,481,7.08,55,10
R2673,2024-06-21,P1,L3,S3,PR1,575,571,7.77,14,14
R2674,2024-06-21,P2,L4,S1,PR4,748,722,7.62,23,23
R2675,2024-06-21,P2,L4,S2,PR3,723,718,7.7,18,22
R2676,2024-06-21,P2,L4,S3,PR5,635,616,7.57,26,10
R2677,2024-06-21,P2,L5,S1,PR2,597,572,7.73,16,18
R2678,2024-06-21,P2,L5,S2,PR4,624,600,7.87,8,14
R2679,2024-06-21,P2,L5,S3,PR5,604,585,7.58,25,7
R2680,2024-06-21,P2,L6,S1,PR3,499,476,7.58,25,13
R2681,2024-06-21,P2,L6,S2,PR5,449,436,7.43,34,5
R2682,2024-06-21,P2,L6,S3,PR2,522,509,7.57,26,12
R2683,2024-06-22,P1,L1,S1,PR5,686,660,7.0,60,10
R2684,2024-06-22,P1,L1,S2,PR4,839,837,7.75,15,29
R2685,2024-06-22,P1,L1,S3,PR3,690,662,7.25,45,16
R2686,2024-06-22,P1,L2,S1,PR5,639,607,7.77,14,18
R2687,2024-06-22,P1,L2,S2,PR3,741,710,8.0,0,24
R2688,2024-06-22,P1,L2,S3,PR2,657,650,7.9,6,8
R2689,2024-06-22,P1,L3,S1,PR2,501,482,7.63,22,8
R2690,2024-06-22,P1,L3,S2,PR1,508,496,7.37,38,11
R2691,2024-06-22,P1,L3,S3,PR3,457,437,7.18,49,15
R2692,2024-06-22,P2,L4,S1,PR5,811,782,7.87,8,23
R2693,2024-06-22,P2,L4,S2,PR3,694,676,7.65,21,21
R2694,2024-06-22,P2,L4,S3,PR1,795,758,7.55,27,22
R2695,2024-06-22,P2,L5,S1,PR5,672,653,7.85,9,14
R2696,2024-06-22,P2,L5,S2,PR5,632,604,7.88,7,15
R2697,2024-06-22,P2,L5,S3,PR3,626,618,7.98,1,10
R2698,2024-06-22,P2,L6,S1,PR4,465,452,7.52,29,17
R2699,2024-06-22,P2,L6,S2,PR4,542,526,7.83,10,17
R2700,2024-06-22,P2,L6,S3,PR4,483,459,7.55,27,6
R2701,2024-06-24,P1,L1,S1,PR3,745,739,7.23,46,15
R2702,2024-06-24,P1,L1,S2,PR4,686,674,7.02,59,21
R2703,2024-06-24,P1,L1,S3,PR1,636,622,7.17,50,12
R2704,2024-06-24,P1,L2,S1,PR2,713,680,7.63,22,27
R2705,2024-06-24,P1,L2,S2,PR4,662,650,7.68,19,12
R2706,2024-06-24,P1,L2,S3,PR3,677,656,7.83,10,11
R2707,2024-06-24,P1,L3,S1,PR2,489,482,7.37,38,12
R2708,2024-06-24,P1,L3,S2,PR5,475,473,7.5,30,5
R2709,2024-06-24,P1,L3,S3,PR5,598,595,7.77,14,6
R2710,2024-06-24,P2,L4,S1,PR1,742,726,7.63,22,25
R2711,2024-06-24,P2,L4,S2,PR3,773,735,7.77,14,23
R2712,2024-06-24,P2,L4,S3,PR2,687,684,7.68,19,20
R2713,2024-06-24,P2,L5,S1,PR4,636,633,7.87,8,15
R2714,2024-06-24,P2,L5,S2,PR4,627,596,7.53,28,18
R2715,2024-06-24,P2,L5,S3,PR3,587,563,7.97,2,6
R2716,2024-06-24,P2,L6,S1,PR4,484,473,7.37,38,13
R2717,2024-06-24,P2,L6,S2,PR2,512,508,7.22,47,14
R2718,2024-06-24,P2,L6,S3,PR1,466,442,7.48,31,13
R2719,2024-06-25,P1,L1,S1,PR1,835,820,7.27,44,16
R2720,2024-06-25,P1,L1,S2,PR5,693,690,7.38,37,9
R2721,2024-06-25,P1,L1,S3,PR3,685,663,7.0,60,10
R2722,2024-06-25,P1,L2,S1,PR1,643,629,7.6,24,14
R2723,2024-06-25,P1,L2,S2,PR4,672,665,7.65,21,20
R2724,2024-06-25,P1,L2,S3,PR3,638,629,7.72,17,19
R2725,2024-06-25,P1,L3,S1,PR3,477,459,7.03,58,16
R2726,2024-06-25,P1,L3,S2,PR3,502,501,7.27,44,12
R2727,2024-06-25,P1,L3,S3,PR3,500,476,7.2,48,18
R2728,2024-06-25,P2,L4,S1,PR3,696,673,8.0,0,25
R2729,2024-06-25,P2,L4,S2,PR3,790,774,7.85,9,22
R2730,2024-06-25,P2,L4,S3,PR2,755,741,7.9,6,21
R2731,2024-06-25,P2,L5,S1,PR1,668,659,7.87,8,21
R2732,2024-06-25,P2,L5,S2,PR2,653,648,7.8,12,10
R2733,2024-06-25,P2,L5,S3,PR1,625,609,7.95,3,21
R2734,2024-06-25,P2,L6,S1,PR2,485,471,7.73,16,12
R2735,2024-06-25,P2,L6,S2,PR2,454,445,7.12,53,15
